"","X1","uniqueID","island","site","transect","topcolor","bowlcolor","insectorder","numinsects","dateout","datecoll","duration"
"3316",4337,"SaipanForbiGridL1","Saipan","forbig","L1","w","r","Isoptera",0,2018-01-17,2018-01-20,3
"3317",4338,"SaipanForbiGridL2","Saipan","forbig","L2","y","y","Isoptera",0,2018-01-17,2018-01-20,3
"3318",4339,"SaipanForbiGridL2","Saipan","forbig","L2","y","b","Isoptera",0,2018-01-17,2018-01-20,3
"3319",4341,"SaipanForbiGridL2","Saipan","forbig","L2","y","r","Isoptera",0,2018-01-17,2018-01-20,3
"3320",4342,"SaipanForbiGridL2","Saipan","forbig","L2","b","y","Isoptera",0,2018-01-17,2018-01-20,3
"3321",4343,"SaipanForbiGridL2","Saipan","forbig","L2","b","b","Isoptera",0,2018-01-17,2018-01-20,3
"3322",4344,"SaipanForbiGridL2","Saipan","forbig","L2","b","w","Isoptera",0,2018-01-17,2018-01-20,3
"3323",4345,"SaipanForbiGridL2","Saipan","forbig","L2","b","r","Isoptera",0,2018-01-17,2018-01-20,3
"3324",4346,"SaipanForbiGridL2","Saipan","forbig","L2","w","y","Isoptera",0,2018-01-17,2018-01-20,3
"3325",4347,"SaipanForbiGridL2","Saipan","forbig","L2","w","b","Isoptera",0,2018-01-17,2018-01-20,3
"3326",4348,"SaipanForbiGridL2","Saipan","forbig","L2","w","w","Isoptera",0,2018-01-17,2018-01-20,3
"3327",4349,"SaipanForbiGridL2","Saipan","forbig","L2","w","r","Isoptera",0,2018-01-17,2018-01-20,3
"3328",4350,"SaipanForbiGridL2","Saipan","forbig","L2","r","y","Isoptera",0,2018-01-17,2018-01-20,3
"3329",4351,"SaipanForbiGridL2","Saipan","forbig","L2","r","b","Isoptera",0,2018-01-17,2018-01-20,3
"3330",4352,"SaipanForbiGridL2","Saipan","forbig","L2","r","w","Isoptera",0,2018-01-17,2018-01-20,3
"3331",4353,"SaipanForbiGridL2","Saipan","forbig","L2","r","r","Isoptera",0,2018-01-17,2018-01-20,3
"3332",4354,"SaipanForbiGridL3","Saipan","forbig","L3","b","w","Isoptera",0,2018-01-17,2018-01-20,3
"3333",4355,"SaipanForbiGridL3","Saipan","forbig","L3","y","y","Isoptera",0,2018-01-17,2018-01-20,3
"3334",4356,"SaipanForbiGridL3","Saipan","forbig","L3","y","r","Isoptera",0,2018-01-17,2018-01-20,3
"3335",4357,"SaipanForbiGridL3","Saipan","forbig","L3","r","r","Isoptera",0,2018-01-17,2018-01-20,3
"3336",4358,"SaipanForbiGridL3","Saipan","forbig","L3","r","w","Isoptera",0,2018-01-17,2018-01-20,3
"3337",4359,"SaipanForbiGridL3","Saipan","forbig","L3","b","y","Isoptera",0,2018-01-17,2018-01-20,3
"3338",4360,"SaipanForbiGridL3","Saipan","forbig","L3","w","r","Isoptera",0,2018-01-17,2018-01-20,3
"3339",4361,"SaipanForbiGridL3","Saipan","forbig","L3","b","b","Isoptera",0,2018-01-17,2018-01-20,3
"3340",4362,"SaipanForbiGridL3","Saipan","forbig","L3","b","r","Isoptera",0,2018-01-17,2018-01-20,3
"3341",4363,"SaipanForbiGridL3","Saipan","forbig","L3","w","y","Isoptera",0,2018-01-17,2018-01-20,3
"3342",4364,"SaipanForbiGridL3","Saipan","forbig","L3","w","w","Isoptera",0,2018-01-17,2018-01-20,3
"3343",4365,"SaipanForbiGridL3","Saipan","forbig","L3","y","b","Isoptera",0,2018-01-17,2018-01-20,3
"3344",4366,"SaipanForbiGridL3","Saipan","forbig","L3","w","b","Isoptera",0,2018-01-17,2018-01-20,3
"3345",4367,"SaipanForbiGridL3","Saipan","forbig","L3","r","y","Isoptera",0,2018-01-17,2018-01-20,3
"3346",4368,"SaipanForbiGridL3","Saipan","forbig","L3","y","w","Isoptera",0,2018-01-17,2018-01-20,3
"3347",4369,"SaipanForbiGridL3","Saipan","forbig","L3","r","b","Isoptera",0,2018-01-17,2018-01-20,3
"3348",4370,"SaipanLADTAL1","Saipan","ladta","L1","y","y","Isoptera",0,2018-01-17,2018-01-20,3
"3349",4371,"SaipanLADTAL1","Saipan","ladta","L1","y","b","Isoptera",0,2018-01-17,2018-01-20,3
"3350",4372,"SaipanLADTAL1","Saipan","ladta","L1","y","w","Isoptera",0,2018-01-17,2018-01-20,3
"3351",4373,"SaipanLADTAL1","Saipan","ladta","L1","b","r","Isoptera",0,2018-01-17,2018-01-20,3
"3352",4374,"SaipanLADTAL1","Saipan","ladta","L1","r","r","Isoptera",0,2018-01-17,2018-01-20,3
"3353",4375,"SaipanLADTAL1","Saipan","ladta","L1","y","r","Isoptera",0,2018-01-17,2018-01-20,3
"3354",4376,"SaipanLADTAL1","Saipan","ladta","L1","b","y","Isoptera",0,2018-01-17,2018-01-20,3
"3355",4378,"SaipanLADTAL1","Saipan","ladta","L1","w","y","Isoptera",0,2018-01-17,2018-01-20,3
"3356",4379,"SaipanLADTAL1","Saipan","ladta","L1","w","b","Isoptera",0,2018-01-17,2018-01-20,3
"3357",4380,"SaipanLADTAL1","Saipan","ladta","L1","r","w","Isoptera",0,2018-01-17,2018-01-20,3
"3358",4381,"SaipanLADTAL1","Saipan","ladta","L1","b","b","Isoptera",0,2018-01-17,2018-01-20,3
"3359",4382,"SaipanLADTAL1","Saipan","ladta","L1","b","w","Isoptera",0,2018-01-17,2018-01-20,3
"3360",4383,"SaipanLADTAL1","Saipan","ladta","L1","w","r","Isoptera",0,2018-01-17,2018-01-20,3
"3361",4385,"SaipanLADTAL1","Saipan","ladta","L1","r","y","Isoptera",0,2018-01-17,2018-01-20,3
"3362",4387,"SaipanLADTAL2","Saipan","ladta","L2","y","b","Isoptera",0,2018-01-17,2018-01-20,3
"3363",4388,"SaipanLADTAL2","Saipan","ladta","L2","y","w","Isoptera",0,2018-01-17,2018-01-20,3
"3364",4390,"SaipanLADTAL2","Saipan","ladta","L2","b","y","Isoptera",0,2018-01-17,2018-01-20,3
"3365",4391,"SaipanLADTAL2","Saipan","ladta","L2","b","b","Isoptera",0,2018-01-17,2018-01-20,3
"3366",4392,"SaipanLADTAL2","Saipan","ladta","L2","b","w","Isoptera",0,2018-01-17,2018-01-20,3
"3367",4393,"SaipanLADTAL2","Saipan","ladta","L2","b","r","Isoptera",0,2018-01-17,2018-01-20,3
"3368",4394,"SaipanLADTAL2","Saipan","ladta","L2","w","y","Isoptera",0,2018-01-17,2018-01-20,3
"3369",4395,"SaipanLADTAL2","Saipan","ladta","L2","w","b","Isoptera",0,2018-01-17,2018-01-20,3
"3370",4396,"SaipanLADTAL2","Saipan","ladta","L2","w","w","Isoptera",0,2018-01-17,2018-01-20,3
"3371",4398,"SaipanLADTAL2","Saipan","ladta","L2","r","y","Isoptera",0,2018-01-17,2018-01-20,3
"3372",4399,"SaipanLADTAL2","Saipan","ladta","L2","r","b","Isoptera",0,2018-01-17,2018-01-20,3
"3373",4401,"SaipanLADTAL2","Saipan","ladta","L2","r","r","Isoptera",0,2018-01-17,2018-01-20,3
"3374",4402,"SaipanLADTAL3","Saipan","ladta","L3","r","w","Isoptera",0,2018-01-17,2018-01-20,3
"3375",4403,"SaipanLADTAL3","Saipan","ladta","L3","r","r","Isoptera",0,2018-01-17,2018-01-20,3
"3376",4404,"SaipanLADTAL3","Saipan","ladta","L3","r","b","Isoptera",0,2018-01-17,2018-01-20,3
"3377",4405,"SaipanLADTAL3","Saipan","ladta","L3","r","y","Isoptera",0,2018-01-17,2018-01-20,3
"3378",4406,"SaipanLADTAL3","Saipan","ladta","L3","b","r","Isoptera",0,2018-01-17,2018-01-20,3
"3379",4407,"SaipanLADTAL3","Saipan","ladta","L3","b","w","Isoptera",0,2018-01-17,2018-01-20,3
"3380",4408,"SaipanLADTAL3","Saipan","ladta","L3","b","b","Isoptera",0,2018-01-17,2018-01-20,3
"3381",4409,"SaipanLADTAL3","Saipan","ladta","L3","b","y","Isoptera",0,2018-01-17,2018-01-20,3
"3382",4410,"SaipanLADTAL3","Saipan","ladta","L3","w","y","Isoptera",0,2018-01-17,2018-01-20,3
"3383",4411,"SaipanLADTAL3","Saipan","ladta","L3","y","r","Isoptera",0,2018-01-17,2018-01-20,3
"3384",4412,"SaipanLADTAL3","Saipan","ladta","L3","w","r","Isoptera",0,2018-01-17,2018-01-20,3
"3385",4413,"SaipanLADTAL3","Saipan","ladta","L3","w","w","Isoptera",0,2018-01-17,2018-01-20,3
"3386",4414,"SaipanLADTAL3","Saipan","ladta","L3","w","b","Isoptera",0,2018-01-17,2018-01-20,3
"3387",4415,"SaipanLADTAL3","Saipan","ladta","L3","y","w","Isoptera",0,2018-01-17,2018-01-20,3
"3388",4416,"SaipanLADTAL3","Saipan","ladta","L3","y","y","Isoptera",0,2018-01-17,2018-01-20,3
"3389",4417,"SaipanLADTAL3","Saipan","ladta","L3","y","b","Isoptera",0,2018-01-17,2018-01-20,3
"3390",4418,"SaipanLADTGL2","Saipan","ladtg","L2","b","y","Isoptera",0,2018-01-17,2018-01-20,3
"3391",4419,"SaipanLADTGL2","Saipan","ladtg","L2","b","b","Isoptera",0,2018-01-17,2018-01-20,3
"3392",4420,"SaipanLADTGL2","Saipan","ladtg","L2","r","b","Isoptera",0,2018-01-17,2018-01-20,3
"3393",4421,"SaipanLADTGL2","Saipan","ladtg","L2","y","y","Isoptera",0,2018-01-17,2018-01-20,3
"3394",4422,"SaipanLADTGL2","Saipan","ladtg","L2","b","r","Isoptera",0,2018-01-17,2018-01-20,3
"3395",4423,"SaipanLADTGL2","Saipan","ladtg","L2","r","w","Isoptera",0,2018-01-17,2018-01-20,3
"3396",4424,"SaipanLADTGL2","Saipan","ladtg","L2","w","y","Isoptera",0,2018-01-17,2018-01-20,3
"3397",4425,"SaipanLADTGL2","Saipan","ladtg","L2","b","w","Isoptera",0,2018-01-17,2018-01-20,3
"3398",4426,"SaipanLADTGL2","Saipan","ladtg","L2","y","b","Isoptera",0,2018-01-17,2018-01-20,3
"3399",4427,"SaipanLADTGL2","Saipan","ladtg","L2","y","w","Isoptera",0,2018-01-17,2018-01-20,3
"3400",4428,"SaipanLADTGL2","Saipan","ladtg","L2","w","r","Isoptera",0,2018-01-17,2018-01-20,3
"3401",4429,"SaipanLADTGL2","Saipan","ladtg","L2","w","b","Isoptera",0,2018-01-17,2018-01-20,3
"3402",4430,"SaipanLADTGL2","Saipan","ladtg","L2","r","y","Isoptera",0,2018-01-17,2018-01-20,3
"3403",4431,"SaipanLADTGL2","Saipan","ladtg","L2","w","w","Isoptera",0,2018-01-17,2018-01-20,3
"3404",4433,"SaipanLADTGL2","Saipan","ladtg","L2","y","r","Isoptera",0,2018-01-17,2018-01-20,3
"3405",4434,"SaipanMTRLL1","Saipan","mtrl","L1","w","y","Isoptera",0,2018-01-17,2018-01-20,3
"3406",4435,"SaipanMTRLL1","Saipan","mtrl","L1","w","b","Isoptera",0,2018-01-17,2018-01-20,3
"3407",4436,"SaipanMTRLL1","Saipan","mtrl","L1","w","w","Isoptera",0,2018-01-17,2018-01-20,3
"3408",4437,"SaipanMTRLL1","Saipan","mtrl","L1","w","r","Isoptera",0,2018-01-17,2018-01-20,3
"3409",4438,"SaipanMTRLL1","Saipan","mtrl","L1","r","y","Isoptera",0,2018-01-17,2018-01-20,3
"3410",4439,"SaipanMTRLL1","Saipan","mtrl","L1","r","b","Isoptera",0,2018-01-17,2018-01-20,3
"3411",4440,"SaipanMTRLL1","Saipan","mtrl","L1","r","w","Isoptera",0,2018-01-17,2018-01-20,3
"3412",4441,"SaipanMTRLL1","Saipan","mtrl","L1","r","r","Isoptera",0,2018-01-17,2018-01-20,3
"3413",4442,"SaipanMTRLL1","Saipan","mtrl","L1","b","b","Isoptera",0,2018-01-17,2018-01-20,3
"3414",4443,"SaipanMTRLL1","Saipan","mtrl","L1","b","w","Isoptera",0,2018-01-17,2018-01-20,3
"3415",4444,"SaipanMTRLL1","Saipan","mtrl","L1","b","r","Isoptera",0,2018-01-17,2018-01-20,3
"3416",4445,"SaipanMTRLL1","Saipan","mtrl","L1","b","y","Isoptera",0,2018-01-17,2018-01-20,3
"3417",4446,"SaipanMTRLL1","Saipan","mtrl","L1","y","y","Isoptera",0,2018-01-17,2018-01-20,3
"3418",4447,"SaipanMTRLL1","Saipan","mtrl","L1","y","b","Isoptera",0,2018-01-17,2018-01-20,3
"3419",4448,"SaipanMTRLL1","Saipan","mtrl","L1","y","w","Isoptera",0,2018-01-17,2018-01-20,3
"3420",4450,"SaipanMTRLL2","Saipan","mtrl","L2","r","r","Isoptera",0,2018-01-17,2018-01-20,3
"3421",4451,"SaipanMTRLL2","Saipan","mtrl","L2","r","w","Isoptera",0,2018-01-17,2018-01-20,3
"3422",4452,"SaipanMTRLL2","Saipan","mtrl","L2","r","b","Isoptera",0,2018-01-17,2018-01-20,3
"3423",4453,"SaipanMTRLL2","Saipan","mtrl","L2","r","y","Isoptera",0,2018-01-17,2018-01-20,3
"3424",4454,"SaipanMTRLL2","Saipan","mtrl","L2","w","r","Isoptera",0,2018-01-17,2018-01-20,3
"3425",4455,"SaipanMTRLL2","Saipan","mtrl","L2","y","r","Isoptera",0,2018-01-17,2018-01-20,3
"3426",4456,"SaipanMTRLL2","Saipan","mtrl","L2","w","w","Isoptera",0,2018-01-17,2018-01-20,3
"3427",4457,"SaipanMTRLL2","Saipan","mtrl","L2","w","b","Isoptera",0,2018-01-17,2018-01-20,3
"3428",4458,"SaipanMTRLL2","Saipan","mtrl","L2","b","r","Isoptera",0,2018-01-17,2018-01-20,3
"3429",4459,"SaipanMTRLL2","Saipan","mtrl","L2","w","y","Isoptera",0,2018-01-17,2018-01-20,3
"3430",4460,"SaipanMTRLL2","Saipan","mtrl","L2","b","b","Isoptera",0,2018-01-17,2018-01-20,3
"3431",4461,"SaipanMTRLL2","Saipan","mtrl","L2","b","y","Isoptera",0,2018-01-17,2018-01-20,3
"3432",4462,"SaipanMTRLL2","Saipan","mtrl","L2","b","w","Isoptera",0,2018-01-17,2018-01-20,3
"3433",4465,"SaipanMTRLL2","Saipan","mtrl","L2","y","b","Isoptera",0,2018-01-17,2018-01-20,3
"3434",4466,"SaipanMTRLL3","Saipan","mtrl","L3","r","r","Isoptera",0,2018-01-17,2018-01-20,3
"3435",4468,"SaipanMTRLL3","Saipan","mtrl","L3","r","y","Isoptera",0,2018-01-17,2018-01-20,3
"3436",4469,"SaipanMTRLL3","Saipan","mtrl","L3","b","b","Isoptera",0,2018-01-17,2018-01-20,3
"3437",4470,"SaipanMTRLL3","Saipan","mtrl","L3","y","b","Isoptera",0,2018-01-17,2018-01-20,3
"3438",4471,"SaipanMTRLL3","Saipan","mtrl","L3","y","w","Isoptera",0,2018-01-17,2018-01-20,3
"3439",4472,"SaipanMTRLL3","Saipan","mtrl","L3","w","r","Isoptera",0,2018-01-17,2018-01-20,3
"3440",4473,"SaipanMTRLL3","Saipan","mtrl","L3","w","w","Isoptera",0,2018-01-17,2018-01-20,3
"3441",4474,"SaipanMTRLL3","Saipan","mtrl","L3","b","y","Isoptera",0,2018-01-17,2018-01-20,3
"3442",4475,"SaipanMTRLL3","Saipan","mtrl","L3","y","r","Isoptera",0,2018-01-17,2018-01-20,3
"3443",4476,"SaipanMTRLL3","Saipan","mtrl","L3","r","w","Isoptera",0,2018-01-17,2018-01-20,3
"3444",4477,"SaipanMTRLL3","Saipan","mtrl","L3","r","b","Isoptera",0,2018-01-17,2018-01-20,3
"3445",4479,"SaipanMTRLL3","Saipan","mtrl","L3","b","r","Isoptera",0,2018-01-17,2018-01-20,3
"3446",4481,"GuamAnaoL1","Guam","anao","L1","b","y","Partial",0,2018-01-12,2018-01-15,3
"3447",4482,"GuamAnaoL1","Guam","anao","L1","y","w","Partial",0,2018-01-12,2018-01-15,3
"3448",4483,"GuamAnaoL1","Guam","anao","L1","y","b","Partial",0,2018-01-12,2018-01-15,3
"3449",4484,"GuamAnaoL1","Guam","anao","L1","y","r","Partial",0,2018-01-12,2018-01-15,3
"3450",4485,"GuamAnaoL1","Guam","anao","L1","w","b","Partial",0,2018-01-12,2018-01-15,3
"3451",4486,"GuamAnaoL1","Guam","anao","L1","r","b","Partial",0,2018-01-12,2018-01-15,3
"3452",4487,"GuamAnaoL1","Guam","anao","L1","w","y","Partial",0,2018-01-12,2018-01-15,3
"3453",4488,"GuamAnaoL1","Guam","anao","L1","r","w","Partial",0,2018-01-12,2018-01-15,3
"3454",4489,"GuamAnaoL1","Guam","anao","L1","b","b","Partial",0,2018-01-12,2018-01-15,3
"3455",4490,"GuamAnaoL1","Guam","anao","L1","b","r","Partial",0,2018-01-12,2018-01-15,3
"3456",4491,"GuamAnaoL1","Guam","anao","L1","b","w","Partial",0,2018-01-12,2018-01-15,3
"3457",4492,"GuamAnaoL1","Guam","anao","L1","y","y","Partial",0,2018-01-12,2018-01-15,3
"3458",4493,"GuamAnaoL1","Guam","anao","L1","w","w","Partial",0,2018-01-12,2018-01-15,3
"3459",4494,"GuamAnaoL1","Guam","anao","L1","w","r","Partial",0,2018-01-12,2018-01-15,3
"3460",4495,"GuamAnaoL1","Guam","anao","L1","r","r","Partial",0,2018-01-12,2018-01-15,3
"3461",4496,"GuamAnaoL1","Guam","anao","L1","r","y","Partial",0,2018-01-12,2018-01-15,3
"3462",4497,"GuamAnaoL2","Guam","anao","L2","b","y","Partial",0,2018-01-12,2018-01-15,3
"3463",4498,"GuamAnaoL2","Guam","anao","L2","b","b","Partial",0,2018-01-12,2018-01-15,3
"3464",4499,"GuamAnaoL2","Guam","anao","L2","r","b","Partial",0,2018-01-12,2018-01-15,3
"3465",4500,"GuamAnaoL2","Guam","anao","L2","y","y","Partial",0,2018-01-12,2018-01-15,3
"3466",4501,"GuamAnaoL2","Guam","anao","L2","b","r","Partial",0,2018-01-12,2018-01-15,3
"3467",4502,"GuamAnaoL2","Guam","anao","L2","r","w","Partial",0,2018-01-12,2018-01-15,3
"3468",4503,"GuamAnaoL2","Guam","anao","L2","w","y","Partial",0,2018-01-12,2018-01-15,3
"3469",4504,"GuamAnaoL2","Guam","anao","L2","b","w","Partial",0,2018-01-12,2018-01-15,3
"3470",4505,"GuamAnaoL2","Guam","anao","L2","y","b","Partial",0,2018-01-12,2018-01-15,3
"3471",4506,"GuamAnaoL2","Guam","anao","L2","y","w","Partial",0,2018-01-12,2018-01-15,3
"3472",4507,"GuamAnaoL2","Guam","anao","L2","w","r","Partial",0,2018-01-12,2018-01-15,3
"3473",4508,"GuamAnaoL2","Guam","anao","L2","w","b","Partial",0,2018-01-12,2018-01-15,3
"3474",4509,"GuamAnaoL2","Guam","anao","L2","r","y","Partial",0,2018-01-12,2018-01-15,3
"3475",4510,"GuamAnaoL2","Guam","anao","L2","w","w","Partial",0,2018-01-12,2018-01-15,3
"3476",4511,"GuamAnaoL2","Guam","anao","L2","r","r","Partial",0,2018-01-12,2018-01-15,3
"3477",4512,"GuamAnaoL2","Guam","anao","L2","y","r","Partial",0,2018-01-12,2018-01-15,3
"3478",4513,"GuamAnaoL3","Guam","anao","L3","y","y","Partial",0,2018-01-12,2018-01-15,3
"3479",4514,"GuamAnaoL3","Guam","anao","L3","y","w","Partial",0,2018-01-12,2018-01-15,3
"3480",4515,"GuamAnaoL3","Guam","anao","L3","y","b","Partial",0,2018-01-12,2018-01-15,3
"3481",4516,"GuamAnaoL3","Guam","anao","L3","b","b","Partial",0,2018-01-12,2018-01-15,3
"3482",4517,"GuamAnaoL3","Guam","anao","L3","r","r","Partial",0,2018-01-12,2018-01-15,3
"3483",4518,"GuamAnaoL3","Guam","anao","L3","w","b","Partial",0,2018-01-12,2018-01-15,3
"3484",4519,"GuamAnaoL3","Guam","anao","L3","y","r","Partial",0,2018-01-12,2018-01-15,3
"3485",4520,"GuamAnaoL3","Guam","anao","L3","w","w","Partial",0,2018-01-12,2018-01-15,3
"3486",4521,"GuamAnaoL3","Guam","anao","L3","w","y","Partial",0,2018-01-12,2018-01-15,3
"3487",4522,"GuamAnaoL3","Guam","anao","L3","b","y","Partial",0,2018-01-12,2018-01-15,3
"3488",4523,"GuamAnaoL3","Guam","anao","L3","b","r","Partial",0,2018-01-12,2018-01-15,3
"3489",4524,"GuamAnaoL3","Guam","anao","L3","r","w","Partial",0,2018-01-12,2018-01-15,3
"3490",4525,"GuamAnaoL3","Guam","anao","L3","r","y","Partial",0,2018-01-12,2018-01-15,3
"3491",4526,"GuamAnaoL3","Guam","anao","L3","w","r","Partial",0,2018-01-12,2018-01-15,3
"3492",4527,"GuamAnaoL3","Guam","anao","L3","r","b","Partial",0,2018-01-12,2018-01-15,3
"3493",4528,"GuamAnaoL3","Guam","anao","L3","b","w","Partial",0,2018-01-12,2018-01-15,3
"3494",4529,"GuamNblasL1","Guam","nblas","L1","r","r","Partial",0,2018-01-12,2018-01-15,3
"3495",4530,"GuamNblasL1","Guam","nblas","L1","r","b","Partial",0,2018-01-12,2018-01-15,3
"3496",4531,"GuamNblasL1","Guam","nblas","L1","r","y","Partial",0,2018-01-12,2018-01-15,3
"3497",4532,"GuamNblasL1","Guam","nblas","L1","r","w","Partial",0,2018-01-12,2018-01-15,3
"3498",4533,"GuamNblasL1","Guam","nblas","L1","b","r","Partial",0,2018-01-12,2018-01-15,3
"3499",4534,"GuamNblasL1","Guam","nblas","L1","b","b","Partial",0,2018-01-12,2018-01-15,3
"3500",4535,"GuamNblasL1","Guam","nblas","L1","b","y","Partial",0,2018-01-12,2018-01-15,3
"3501",4536,"GuamNblasL1","Guam","nblas","L1","b","w","Partial",0,2018-01-12,2018-01-15,3
"3502",4537,"GuamNblasL1","Guam","nblas","L1","y","r","Partial",0,2018-01-12,2018-01-15,3
"3503",4538,"GuamNblasL1","Guam","nblas","L1","y","b","Partial",0,2018-01-12,2018-01-15,3
"3504",4539,"GuamNblasL1","Guam","nblas","L1","y","y","Partial",0,2018-01-12,2018-01-15,3
"3505",4540,"GuamNblasL1","Guam","nblas","L1","y","w","Partial",0,2018-01-12,2018-01-15,3
"3506",4541,"GuamNblasL1","Guam","nblas","L1","w","r","Partial",0,2018-01-12,2018-01-15,3
"3507",4542,"GuamNblasL1","Guam","nblas","L1","w","b","Partial",0,2018-01-12,2018-01-15,3
"3508",4543,"GuamNblasL1","Guam","nblas","L1","w","y","Partial",0,2018-01-12,2018-01-15,3
"3509",4544,"GuamNblasL1","Guam","nblas","L1","w","w","Partial",0,2018-01-12,2018-01-15,3
"3510",4545,"GuamNblasL2","Guam","nblas","L2","r","y","Partial",0,2018-01-12,2018-01-15,3
"3511",4546,"GuamNblasL2","Guam","nblas","L2","r","r","Partial",0,2018-01-12,2018-01-15,3
"3512",4547,"GuamNblasL2","Guam","nblas","L2","r","w","Partial",0,2018-01-12,2018-01-15,3
"3513",4548,"GuamNblasL2","Guam","nblas","L2","r","b","Partial",0,2018-01-12,2018-01-15,3
"3514",4549,"GuamNblasL2","Guam","nblas","L2","w","b","Partial",0,2018-01-12,2018-01-15,3
"3515",4550,"GuamNblasL2","Guam","nblas","L2","w","y","Partial",0,2018-01-12,2018-01-15,3
"3516",4551,"GuamNblasL2","Guam","nblas","L2","w","w","Partial",0,2018-01-12,2018-01-15,3
"3517",4552,"GuamNblasL2","Guam","nblas","L2","y","y","Partial",0,2018-01-12,2018-01-15,3
"3518",4553,"GuamNblasL2","Guam","nblas","L2","w","r","Partial",0,2018-01-12,2018-01-15,3
"3519",4554,"GuamNblasL2","Guam","nblas","L2","y","b","Partial",0,2018-01-12,2018-01-15,3
"3520",4555,"GuamNblasL2","Guam","nblas","L2","y","w","Partial",0,2018-01-12,2018-01-15,3
"3521",4556,"GuamNblasL2","Guam","nblas","L2","y","r","Partial",0,2018-01-12,2018-01-15,3
"3522",4557,"GuamNblasL2","Guam","nblas","L2","b","w","Partial",0,2018-01-12,2018-01-15,3
"3523",4558,"GuamNblasL2","Guam","nblas","L2","b","r","Partial",0,2018-01-12,2018-01-15,3
"3524",4560,"GuamNblasL2","Guam","nblas","L2","b","y","Partial",0,2018-01-12,2018-01-15,3
"3525",4562,"GuamNblasL3","Guam","nblas","L3","r","w","Partial",0,2018-01-12,2018-01-15,3
"3526",4563,"GuamNblasL3","Guam","nblas","L3","r","b","Partial",0,2018-01-12,2018-01-15,3
"3527",4565,"GuamNblasL3","Guam","nblas","L3","w","r","Partial",0,2018-01-12,2018-01-15,3
"3528",4566,"GuamNblasL3","Guam","nblas","L3","w","w","Partial",0,2018-01-12,2018-01-15,3
"3529",4567,"GuamNblasL3","Guam","nblas","L3","w","b","Partial",0,2018-01-12,2018-01-15,3
"3530",4568,"GuamNblasL3","Guam","nblas","L3","w","y","Partial",0,2018-01-12,2018-01-15,3
"3531",4569,"GuamNblasL3","Guam","nblas","L3","y","r","Partial",0,2018-01-12,2018-01-15,3
"3532",4571,"GuamNblasL3","Guam","nblas","L3","y","b","Partial",0,2018-01-12,2018-01-15,3
"3533",4572,"GuamNblasL3","Guam","nblas","L3","y","y","Partial",0,2018-01-12,2018-01-15,3
"3534",4573,"GuamNblasL3","Guam","nblas","L3","b","r","Partial",0,2018-01-12,2018-01-15,3
"3535",4574,"GuamNblasL3","Guam","nblas","L3","b","w","Partial",0,2018-01-12,2018-01-15,3
"3536",4575,"GuamNblasL3","Guam","nblas","L3","b","b","Partial",0,2018-01-12,2018-01-15,3
"3537",4576,"GuamNblasL3","Guam","nblas","L3","b","y","Partial",0,2018-01-12,2018-01-15,3
"3538",4577,"GuamRacetrackL1","Guam","race","L1","w","w","Partial",0,2018-01-12,2018-01-15,3
"3539",4578,"GuamRacetrackL1","Guam","race","L1","w","r","Partial",0,2018-01-12,2018-01-15,3
"3540",4579,"GuamRacetrackL1","Guam","race","L1","w","y","Partial",0,2018-01-12,2018-01-15,3
"3541",4580,"GuamRacetrackL1","Guam","race","L1","y","y","Partial",0,2018-01-12,2018-01-15,3
"3542",4581,"GuamRacetrackL1","Guam","race","L1","w","b","Partial",0,2018-01-12,2018-01-15,3
"3543",4582,"GuamRacetrackL1","Guam","race","L1","r","r","Partial",0,2018-01-12,2018-01-15,3
"3544",4583,"GuamRacetrackL1","Guam","race","L1","r","y","Partial",0,2018-01-12,2018-01-15,3
"3545",4584,"GuamRacetrackL1","Guam","race","L1","y","r","Partial",0,2018-01-12,2018-01-15,3
"3546",4585,"GuamRacetrackL1","Guam","race","L1","b","r","Partial",0,2018-01-12,2018-01-15,3
"3547",4586,"GuamRacetrackL1","Guam","race","L1","b","b","Partial",0,2018-01-12,2018-01-15,3
"3548",4587,"GuamRacetrackL1","Guam","race","L1","r","b","Partial",0,2018-01-12,2018-01-15,3
"3549",4588,"GuamRacetrackL1","Guam","race","L1","r","w","Partial",0,2018-01-12,2018-01-15,3
"3550",4589,"GuamRacetrackL1","Guam","race","L1","y","w","Partial",0,2018-01-12,2018-01-15,3
"3551",4590,"GuamRacetrackL1","Guam","race","L1","b","w","Partial",0,2018-01-12,2018-01-15,3
"3552",4591,"GuamRacetrackL1","Guam","race","L1","b","b","Partial",0,2018-01-12,2018-01-15,3
"3553",4592,"GuamRacetrackL1","Guam","race","L1","y","b","Partial",0,2018-01-12,2018-01-15,3
"3554",4593,"GuamRacetrackL2","Guam","race","L2","r","w","Partial",0,2018-01-12,2018-01-15,3
